ISBN10	AUTHOR
0140181903	ANITA BROOKNER
0786881275	ANTONIO SKARMETA
0786881275	KATHERINE SILVER
0394587545	E.L. DOCTOROW
0020519303	ERNEST HEMINGWAY
0345315014	PAT BARKER
059022638X	DEBBIE DADEY
059022638X	MARCIA T. JONES
0590466178	R. L. STINE
0006514588	MARTINA DEVLIN
1578660432	SANDRA FELTON
0761116230	ROSE MARIE NICHOLS MCGEE
0761116230	MAGGIE STUCKEY
1580174493	LINDA YANG
0380819600	ELIZABETH BEVARLY
0312980159	JENNIFER CRUSIE
0821771116	LISA PLUMLEY
0451403967	ALICE BORCHARDT
0451403967	ANNE RICE
0140277749	MARCELLE KARP
0140277749	DEBBIE STOLLER
1580050158	INGA MUSCIO
0451524195	JANE AUSTEN
0451524195	CAROLINE G. MERCER
0821768093	KYLIE ADAMS
0440214866	SHERRYL WOODS
0440210046	SHERRYL WOODS
0440214858	SHERRYL WOODS
0380818957	CHRISTIE RIDGWAY
0451191889	ALICE BORCHARDT
0451191889	ANNE RICE
0345423658	ALICE BORCHARDT
0743410262	PATRICIA CABOT
0515119660	DONNA GILLESPIE
0312979851	BEVERLY BRANDT
0312979886	JANE HELLER
0446671339	LORI SCHILLER
0446671339	AMANDA BENNETT
0425173631	J. D. ROBB
0451524748	JOHN MILTON
0451524748	CHRISTOPHER RICKS
0553212451	UPTON SINCLAIR
0553212451	MORRIS DICKSTEIN
0451191137	AYN RAND
0451191137	LEONARD PEIKOFF
0553299611	ROBERT PIRSIG
0679454489	ANNE RICE
0679454470	ANNE RICE
0425176304	J. D. ROBB
0684824485	F. SCOTT FITZGERALD
0684824485	MATTHEW J. BRUCCOLI
0684801558	F. SCOTT FITZGERALD
0440225639	CORINNE T. NETZER
0811212475	F. SCOTT FITZGERALD
0811212475	EDMUND WILSON
0553584782	HAROLD M. SILVERMAN
0805417761	HENRY BLACKABY
0805417761	RICHARD BLACKABY
087542791X	SILVER RAVENWOLF
015696158X	MERLIN STONE
0679720200	ALBERT CAMUS
0679720200	MATTHEW WARD
1852302089	CHRISTOPHER HAMMOND
0140092838	JOHN HAWKES
0679424474	HUNTER S. THOMPSON
0373250371	LINDSAY FAITH RECH
0312983271	JANET EVANOVICH
0312983271	STEFFIE HALL
0312983271	CHARLOTTE HUGHES
0060507845	ELIZABETH YOUNG
0345295684	ANNE MCCAFFREY
0312204353	PAUL ROGAT LOEB
1551669285	ALEX KAVA
0446670111	ALAN LIGHTMAN
0020545509	JOSEPHINE TEY
0385468490	TODD KOMARNICKI
0312979096	TINA WAINSCOTT
0385313861	STEPHEN WRIGHT
0323023924	JOANNE M. DOCHTERMAN PHD  RN  FAAN
0323023924	GLORIA M. BULEC
3257232993	BERNHARD SCHLINK
3499141639	HENRY MILLER
0702217921	ELIZABETH JOLLEY
037328019X	ALAN RUSSELL
1557735840	D. C. BROD
0515111341	JOHN R. RIGGS
0373242190	LISA JACKSON
067163156X	GERALD PETIEVICH
0380541718	CHARLOTTE MACLEOD
0749300663	JONATHAN HAVARD
0821221817	ANSEL ADAMS
0684146010	NEIL SHULMAN
0684146010	NEI SHULMAN
0441007163	PETER BEBRANDT
0345391829	DOUGLAS ADAMS
0345253884	ROGER ZELAZNY
0609603086	KEN FOLLETT
0553282816	JOSEPH WAMBAUGH
0553284789	SUE GRAFTON
0553279556	SUE GRAFTON
0812580141	ED GREENWOOD
0374281947	SCOTT TUROW
0345420438	JOHN LE CARRE
0689300549	URSULA LEGUIN
0345384911	ANNE MCCAFFREY
0345332997	STEPHEN R. DONALDSON
0451194101	LAWRENCE BLOCK
0451191013	RICHARD BACHMAN
0553564943	RAYMOND FEIST
0886772370	MARION ZIMMER BRADLEY
0886772370	RICHARD HESCOX
0671637185	KIRK DOUGLAS
0140154787	GLENN DAKIN
0751514403	JEFFREY ROBINSON
2070361381	HONORÉ DE BALZAC
2070361381	PIERRE BARBÉRIS
2070381161	RICHARD BOHRINGER
2070380599	DANIEL PENNAC
2070368823	MARGUERITE DURAS
2020477815	ANDREÏ KOURKOV
2020477815	NATHALIE AMARGIER
2253151165	CHRISTINE ANGOT
284205461X	ZOÉ VALDÉS
2277220620	DJIAN
038073124X	W &AMP; M HOFFER
0002713276	VITALIANO BRANCATI
0002713276	PATRICK CREAGH
0375725849	PATRICK SUSKIND
0345318587	J.R.R. TOLKIEN
0345340973	SUSAN HUBBARD
0440106443	JOSEPH WAMBAUGH
0515104531	THOMAS NOGUCHI
0515104531	A. LYONS
0553238450	JOSEPH WAMBAUGH
0671701231	MARY HIGGINS CLARK
0553290266	JOSEPH WAMBAUGH
038072541X	LAWRENCE BLOCK
0449204553	PETER JENKINS
0446605409	NELSON DEMILLE
0061009504	LAURA JOH ROWLAND
0142002399	ANDREA CAMILLERI
0142002399	STEPHEN SARTARELLI
0330328743	PATRICK MCCABE
2070376990	MARGUERITE DURAS
2264034882	JOHN KENNEDY TOOLE
2264034882	J.P. CARASSO
0786711256	ALAN VANNEMAN
0446605956	JEAN HAGER
1864484098	ODO HIRSCH
0399136479	BILL COSBY
0679776818	SEBASTIAN FAULKS
0812508424	GLEN COOK
0812555333	GLEN COOK
0312931123	JONATHAN BARRY
0312931123	WHITLEY STRIEBER
1569711240	JIM SILKE
0441007880	REBECCA BRADLEY
0441007090	REBECCA BRADLEY
0812540034	TERRY MCGARRY
0451458842	MINDY L. KLASKY
0345382455	NANCY MCKENZIE
0446610771	KARIN LOWACHEE
0812520076	K.W. JETER
0679416773	PATRICIA HIGHSMITH
0812555171	TIM POWERS
0963784617	VIVIAN SCHILLING
0440224713	SARA PARETSKY
0425096440	W. STEVEN BROWN
0553280414	JOHN KNOWLES
0373484232	NORA ROBERTS
0064410137	LEMONY SNICKET
0064410137	BRETT HELQUIST
0064410137	MICHAEL KUPPERMAN
0373291108	SHARON SCHULZE
1402710658	STANLEY SMITH
1402710658	TOM BULLIMORE
1402710658	DERRICK NIEDERMAN
1402710658	HY C
0446600377	ROBERT N. CHARRETTE
0451410610	ELIZABETH MCGREGOR
0345440765	SUE MILLER
0836251822	SCOTT ADAMS
0763616087	RON KOERTGE
3453209613	DOUGLAS ADAMS
0517706814	LAURA ESQUIVEL
0517706814	MIGUELANXO PRADO
0517706814	MARGARET SAYERS PE
0590044931	BEVERLY CLEARY
0590630938	DAVID CALDER
0590630938	STIEG RETLIN
0439087961	PAM MUNOZ RYAN
0439087961	BRIAN SELZNICK
0141303786	JOHN R. ERICKSON
0141303786	GERALD L. HOLMES
069401110X	FRANCES HODGSON BURNETT
069401110X	TASHA TUDOR
0786842431	GORDON KORMAN
068981934X	DEAN HUGHES
0671737295	BRUCE COVILLE
081673416X	JANET QUIN-HARKIN
0439323738	JANE HARRINGTON
0440496039	JOAN AIKEN
0440496039	PAT MARRIOTT
0689710682	ROBERT C. O'BRIEN
0689710682	ZENA BERNSTEIN
0590462318	GORDON KORMAN
0394846656	NICK WEST
0590458078	COLLEEN O'SHAUGHNESSY MCKENNA
0152099905	MARY NORTON
0152099905	BETH KRUSH
0152099905	JOE KRUSH
0671745670	BRUCE COVILLE
0671745670	KATHERINE COVILLE
157765692X	JAMES FENIMORE COOPER
1577658043	H. G. WELLS
0382243579	IRENE HUNT
0590523465	ANN M. MARTIN
0140319301	FELICE HOLMAN
0816728798	EDITH NESBIT
0440472091	BEVERLY CLEARY
0439136369	J.K. ROWLING
0439136369	MARY GRANDPRÉ
0688160867	LOUIS SACHAR
0688160867	ADAM MCCAULEY
0590673181	R.L. STINE
0380712369	BEVERLY CLEARY
0380712369	PAUL O. ZELINSKY
0679804021	LISA NORBY
0679804021	FERNADO FERNANDEZ
0671798340	BRUCE COVILLE
0671798340	KATHERINE COVILLE
0020418809	CAROL RYRIE BRINK
0449701778	WILLO DAVIS ROBERTS
0821730002	RICK NORTH
014034893X	MILDRED D. TAYLOR
0590483463	R. L. STINE
0385498799	MYLA GOLDBERG
0140366660	FRANCES HODGSON BURNETT
0140366660	ROBIN LAWRIE
0060278250	GARTH NIX
0060278234	GARTH NIX
0064471837	GARTH NIX
0064471837	LEO AND DIANE DILLON
0345366239	KATHERINE NEVILLE
0330262130	DOUGLAS ADAMS
0416052029	MONICA HUGHES
0689867034	CAMERON DOKEY
0786885971	RICHARD CARLSON
0689870027	CATHY HOPKINS
0590769588	SCHOLASTIC BOOKS
0590769588	ELLEN REYMES
0786817909	DEBORAH GREGORY
0060595094	ELIZA WILLARD
0684832178	KAY ALLENBAUGH
0380807343	NEIL GAIMAN
0380807343	DAVE MCKEAN
0689859910	CATHY HOPKINS
0957881436	ANDREW MATTHEWS
0140341773	GIRLING
0553577123	ANNE FRANK
0553577123	OTTO M. FRANK
0553577123	MIRJAM PRESSLER
0553577123	SUSAN MAS
0307222519	GOLDEN BOOKS
0671021184	NANCY HOLDER
0064473627	LOUISE RENNISON
0061008761	BARBARA DELINSKY
0684870827	STEDMAN GRAHAM
0375727019	MICHEL HOUELLEBECQ
0375727019	FRANK WYNNE
042518689X	DEBORAH MORGAN
0380752891	PIERS ANTHONY
0807848735	DANIEL W. PATTERSON
0813116791	JEAN RITCHIE
0394744543	MATT GROENING
0385333501	KURT VONNEGUT
0316925195	DAVID FOSTER WALLACE
0425176053	JOSIE LLOYD
0425176053	EMLYN REES
0330301497	GERMAINE GREER
0297778536	HENRY ROOT
0812969812	ANNA QUINDLEN
0306803984	PAUL M. ANGLE
0451163524	STEPHEN KING
0451194861	STEPHEN KING
0451194861	DAVE MCKEAN
0852073259	FLORENCE SCOVEL-SHINN
0452280621	TONI MORRISON
0195042239	TERRY ALFORD
0140187375	JOHN STEINBECK
0451166582	STEPHEN KING
0671019732	LINDA HOWARD
0671026011	JEFFERY DEAVER
0231120621	DIANA CULBERTSON
1895555590	JANET LUNN
0888992424	TIM WYNNE-JONES
088899124X	BRIAN DOYLE
0006479650	KARLEEN BRADFORD
0888991703	MARTHA BROOKS
088899088X	BRIAN DOYLE
0006479383	KARLEEN BRADFORD
0330375253	HELEN FIELDING
0373834993	JUDITH ARNOLD
055337933X	TOM ROBBINS
0002245663	DIANE SCHOEMPERLEN
0385503822	JOHN GRISHAM
0609804138	JILL CONNER BROWNE
0345439104	CHRISTINA SCHWARZ
0316852570	HERMAN WOUK
0061031410	LISA SCOTTOLINE
0375757597	MOLLY JONG-FAST
0140071083	SHIRLEY JACKSON
0345248228	ROBERT SILVERBERG
0374423415	ROSEMARY SUTCLIFF
0743439791	JULIE REECE DEAVER
0192833669	MARY SHELLEY
0192833669	MARILYN BUTLER
0812548221	L. E. MODESITT JR.
0380784165	ANDRE NORTON
0684848406	JACQUELINE PARK
0446677698	LINDSEY DAVIS
0451192990	PETER TREMAYNE
0425105695	AGATHA CHRISTIE
0441003524	VARIOUS
0451455835	ANNE ELIOT CROMPTON
0679742565	A.S. BYATT
0553575384	CONNIE WILLIS
0449214176	MARGARET ATWOOD
0061031070	ELIZABETH LOWELL
0425180638	PATRICIA CORNWELL
1853260045	CHARLES DICKENS
1853260045	MARCUS STONE
1853260045	JOHN BOWEN
2266051326	THOMAS HARRIS
0752860178	JULES WATSON
0441009239	HARRIS
0441008534	CHARLAINE HARRIS
0312924801	ROSAMUNDE PILCHER
1857970446	ANGELA DOHERTY
0786702427	NICHOLAS GUILD
0590477420	R. L. STINE
0590477447	R. L. STINE
0440222435	KIM LEWIS
0451454537	MARY GENTLE
0316555525	FRANK MCDONALD
0688101194	DELL SHANNON
0241123968	RACHEL BILLINGTON
0060112719	IAIN FINLAY
0671739085	B. WILSON
0821756044	ASHLAND PRICE
0786004827	ROSEMARY EDGHILL
0751516678	EMMA BLAIR
0297828991	MATTHEW KNEALE
0061013722	MARIAN THURM
0451163540	KEN FOLLETT
0735201994	JOHN PETERMAN
1414011458	CYNTHIA BORRIS
1564029654	MARTIN WADDELL
1564029654	PATRICK BENSON
0307121259	OLE RISOM
0307121259	RICHARD SCARRY
0671493183	SANDRA BOYNTON
0679882812	DR. SEUSS
067144901X	SANDRA BOYNTON
0399215921	ERIC CARLE
0394900189	P.D. EASTMAN
0394800206	P.D. EASTMAN
039515023X	H. A. REY
039515023X	MARGRET REY
0953881024	DAVID ICKE
1852860596	DIANE CAREY
0521426219	WILLIAM SHAKESPEARE
0521426219	REX GIBSON
0859344304	N. KANTARIS
0859344304	P.R.M. OLIVER
0671787551	MICHAEL JAN FRIEDMAN
0671787551	DAVE STERN
0671869108	MICHAEL JAN FRIEDMAN
0812516001	MARION ZIMMER BRADLEY
0394821998	NORTON JUSTER
0449208796	MARGE PIERCY
0393318451	CRAIG NOVA
0192835181	HENRY JAMES
0192835181	MARK LE FANU
3518115758	ULRICH HOLBEIN
3442432073	MARK CHILDRESS
3442432073	RUDOLF HERMSTEIN
1853261076	EDITH NESBIT
0786706953	GEMMA ALEXANDER
0345443233	PATRICIA LEWIN
0688149626	JOSEPH FINDER
0399145923	NORA ROBERTS
0316693251	JAMES PATTERSON
0373706936	MARGOT DALTON
0804107432	MARTI LEIMBACH
2070373622	ROMAIN GARY (ÉMILE AJAR)
0375503994	MOLLY IVINS
0375503994	LOU DUBOSE
0688062229	DONALD J. SOBOL
0688062229	TED ENIK
0937295078	VALERIE TRIPP
0937295078	NICK BACKES
3540587101	SUSHIL JAJODIA
3540587101	V. S. SUBRAHMANIAN
1565922093	STEVE CUNNINGHAM
1565922093	JUDSON ROSEBUSH
1565925653	DONNIE O'QUINN
068416325X	F. SCOTT FITZGERALD
0843105550	STEPHEN COSGROVE
0672324253	JESSE LIBERTY
0672324253	MARK CASHMAN
3442722497	DAVID GUTERSON
3442722497	CHRISTA KRÜGER
3442545544	WLADIMIR KAMINER
3257225334	DORIS DÖRRIE
3257206089	FANNY MORWEISER
0312423187	COLUM MCCANN
3746614007	DONNA W. CROSS
3746614007	WOLFGANG NEUHAUS
3548253652	JAN MEHLUM
0140063331	JESSICA ANDERSEN
0679735909	A.S. BYATT
0380716542	J.A. JANCE
0380792486	J.A. JANCE
0670881767	JERRY B. JENKINS
0451523377	BRAM STOKER
0451523377	LEONARD WOLF
0452281423	A. N. ROQUELAURE
0452281423	ANNE RICE
0553581651	BARBARA HAMBLY
2290314889	PROSPER MÉRIMÉE
0380709139	BEVERLY CLEARY
0380709139	TRACY DOCKRAY
0679775439	HARUKI MURAKAMI
0345272609	J.R.R. TOLKIEN
0345272595	J.R.R. TOLKIEN
0345272587	J.R.R. TOLKIEN
3499433265	DIETRICH SCHWANITZ
3871340758	CORA STEPHAN
3498063618	GREGOR SANDER
3423122080	ANDRÉ GIDE
3423122080	RAIMUND THEIS
3423122080	CHRISTINE STEMMERMANN
3548252443	JOANNE HARRIS
3404242327	WOLFGANG HOHLBEIN
3746680174	PIERRE JOFFROY
3746680174	ULRICH KUNZMANN
3596215226	STEFAN ZWEIG
3518379089	FRIEDERIKE MAYRÖCKER
3518373080	ALEJO CARPENTIER
3518373080	ANNELIESE BOTOND
340460024X	WILLY BREINHOLST
0748702784	ALAN DURBAND
3257018959	PATRICK SÜSKIND
3257018959	JEAN-JACQUES SEMPE
0553240633	TOM WOLFE
0786817089	EOIN COLFER
0385334923	DEBORAH MOGGACH
0345445856	ADRIANA TRIGIANI
0743437136	JUDE DEVERAUX
344272872X	SHULAMIT LAPID
344272872X	MIRJAM PRESSLER
0684841215	JOSEPH HELLER
1587242583	ANN-MARIE MACDONALD
3746616360	EVA MAASER
0140026177	CHRISTOPHER DOLLEY
0449221490	SUE GRAFTON
067943335X	SANDRA CISNEROS
0670033332	HELEN FIELDING
0060520515	MARIAN KEYES
042513699X	ALICE HOFFMAN
0679407715	ANNE TYLER
0747273200	SUE MARGOLIS
015602943X	AUDREY NIFFENEGGER
037570485X	ELINOR LIPMAN
0671686151	ELINOR LIPMAN
0345455916	ALICE HOFFMAN
1931081743	LUCIUS SHEPARD
1931081743	J. K. POTTER
1932047247	ROBERT KELLEY
1930586787	WALTER PRUNCEL
3401045660	FRANCES HODGSON BURNETT
3401045660	KLAUS MÜLLER
0156028352	ALICE WALKER
0679733485	ROBERTO CALASSO
0732269199	PETER FITZSIMONS
0671877046	ROBERT A. HEINLEIN
0380761599	ZECHARIA SITCHIN
0446609900	PENTHOUSE INTERNATIONAL
0553281437	MARGARET WEIS AND TRACY HICKMAN
0553279025	MARGARET WEIS
0553279025	TRACY HICKMAN
0886773741	TAD WILLIAMS
0609608924	LOUISE VOSS
0812549007	MEREDITH ANN PIERCE
0553276387	MARGARET WEIS
0553276387	TRACY HICKMAN
0886771625	TAD WILLIAMS
0440223547	KATHRYN M. DRENNAN
0140186484	PABLO NERUDA
0140186484	W.S. MERWIN
059041691X	PHIL HIRSCH
059041691X	BRIAN BUNIAK
0590457403	CAROLINE B. COONEY
0448095041	CAROLYN KEENE
044809505X	CAROLYN KEENE
0380728508	DEBORAH SCOTT
0312916450	DAVID POYER
0804106576	BARBARA SEULING
1886910529	REBECCA O'CONNELL
0140818030	JEAN RHYS
0140818030	HILARY JENKINS
0061032042	SALLY BEAUMAN
0061032042	DAPHNE DU MAURIER
156647101X	GLEN GRANT
0684825414	HARRY CREWS
0385475462	DESMOND TUTU
0515126098	DICK FRANCIS
1888608501	MIKE MILLER
0345387651	JOHN IRVING
0345384563	KAREN ARMSTRONG
0590440152	JAN BRETT
0553287893	ARTHUR C. CLARKE
0451628640	JERRY W. WARD
1566891051	TENAYA DARLINGTON
0883964201	DOUGLAS PAGELS
0883964716	PATRICIA WAYANT
1881273628	GARY D. CHAPMAN
0785266097	LARRY BURKETT
1883013852	THE EDITORS OF PEOPLE MAGAZINE
1883013852	THE EDITORS OF PEOP
1883013860	THE EDITORS OF ENTERTAINMENT WEEKLY
1883013860	THE EDITORS OF
0425067866	AGATHA CHRISTIE
0812092007	JOE STAHLKUPPE
1586602241	JULIA QUINN
0736905324	STORMIE OMARTIAN
0393047229	RITA DOVE
0061073628	JEWEL
0688140475	NIKKI GIOVANNI
0609808400	TONY MEDINA
0609808400	LOUIS REYES RIVERA
0609808400	SONIA SANCHEZ
0743200330	RITA DOVE
0743200330	DAVID LEHMAN
1931402213	DIANA BARRON
0966723724	KIRBY RECORD
0875730701	STEVEN FERRY
0875730701	TANYA PETROVNA
0972208607	JEAN KRUEGER
1884800394	JOEL BROUWER
0971971501	DONALD W. HAYWARD
0397320426	JEANNETTE EYERLY
0553580531	STEVEN PRESSFIELD
042517364X	BILL BUCHANAN
0451160193	MARIO PUZO
0679402292	PETER MAYLE
0811801020	KANDY RADZINSKI
0679433023	ANNE RICE
0679446672	JIM SHEPARD
0553212036	FRANCES HODGSON BURNETT
0679463321	CALEB CARR
0679444815	MICHAEL CRICHTON
0394589424	MICHAEL CRICHTON
0465072836	GEORGE C. WILLIAMS
0486268705	JAMES JOYCE
0486268705	DOVER THRIFT EDITIONS
0486275477	STEPHEN CRANE
0399145796	WILLIAM GIBSON
0140714545	WILLIAM  SHAKESPEARE
0140714545	A. R. BRAUNMULLER
0140714545	STEPHEN  OR
0072546409	JOEL SPRING
0060921145	BARBARA KINGSOLVER
1841763101	RENE CHARTRAND
1841763101	PATRICE COURCELLE
1855329816	RENE CHARTRAND
1855329816	BILL YOUNGHUSBAND
184176311X	RENE CHARTRAND
184176311X	PATRICE COURCELLE
085045512X	PHILIP HAYTHORNTHWAITE
085045512X	BRYAN FOSTEN
0007137508	RICHARD HOLMES
037540290X	JOHN IRVING
037540290X	GEORGE GUIDALL
0553241729	JOHN SAUL
0517883864	DAVE MARINACCIO
0446313939	HUNTER S. THOMPSON
0446313939	RALPH STEADMAN
0671680781	DICK FRANCIS
1592869629	ALLISON POLLACK ALEXANDER
0800782194	CORRIE TEN BOOM
0821761196	JILL HENRY
0061084719	NANCY BLOCK
1551661594	JANET LEIGH
0515120340	RACHELLE NELSON
0821761730	FERN MICHAELS
0812507428	W. MICHAEL GEAR
0812507428	KATHLEEN O'NEAL GEAR
0425121259	DEAN KOONTZ
0061030430	SUSAN ISAACS
0840757239	CHARLES R. SWINDOLL
0553138014	STEVE SHAGAN
1586481614	ALEX BEAM
0553572210	MICHAEL PALMER
0553288342	JOHN SAUL
1575668475	CHRIS KENRY
0743467523	STEPHEN KING
0312950489	MICHAEL CONNELLY
014012389X	GABRIEL GARCIA MARQUEZ
014012389X	G.G. MARQUEZ
0804106274	CHARLOTTE BINGHAM
038548755X	DON PEPPERS
038548755X	MARTHA ROGERS
0446353205	NELSON DEMILLE
0553208225	JOSEPH WAMBAUGH
0770103936	MICHAEL BERES
0373970021	KAY
042516019X	GAYLE LYNDS
0446357405	SIDNEY SHELDON
0340223030	NIGEL TRANTER
067180913X	MARY KAY SIMMONS
067167269X	KATHRYN LYNN DAVIS
0722150954	P D JAMES
1552780724	MARSHA BOULTON
0440223822	VINCENT BUGLIOSI
042509586X	SPIDER ROBINSON
0441090729	SPIDER ROBINSON
0425097226	SPIDER ROBINSON
0446675962	BILL H. GATES
0312867395	BRYAN CHOLFIN
0345300807	DAVID EDDINGS
0446517984	ROBERT JAMES WALLER
006464801X	MARY KAY ASH
0373834284	NORA ROBERTS
0440224853	DANIELLE STEEL
0345404114	LORENZO CARCATERRA
074723003X	EDITH PARGETER
0747230293	EDITH PARGETER
0553579193	KATHARINE KERR
0471407380	HUGH SEBAG-MONTEFIORE
0060984422	MICHAEL LEE WEST
0553567152	LURLENE MCDANIEL
0451211014	RICHARD EVANS
0553283502	LURLENE MCDANIEL
0440219817	CAROLINE B. COONEY
0553570870	LURLENE MCDANIEL
0786813709	ROSIE RUSHTON
0446361739	SANDRA BROWN
0141007338	NICK HORNBY
0002261529	DERMOT BOLGER
0007110928	PAMELA STEPHENSON
0375760393	MICHAEL POLLAN
0440467012	JUDY BLUME
0425129586	AGATHA CHRISTIE
0373168284	INGRID WEAVER
0679745130	TOBIAS WOLFF
0375502815	MOLLY JONG-FAST
0590483803	CYNTHIA VOIGT
0671027662	BARBARA DELINSKY
1580081231	RICHARD N. BOLLES
0452279089	GWEN GOTSCH
0452279089	JUDY TORGUS
0316779075	WILLIAM SEARS
0316779075	MARTHA SEARS
0399523308	VICKI IOVINE
020162690X	T. BERRY BRAZELTON
0671021761	VICKI IOVINE
0915473569	AMERICAN COLLEGE OF OBSTETRICIANS AND GYNECOLOGIST
0553580744	MARVIN S. EIGER
0553580744	SALLY WENDKOS OLDS
0553580744	WENDY WRAY
0553580744	ROE
0451171071	LESLIE DUNKLING
0671620495	ROBIN NORWOOD
0688151078	CHRISTINA BAKER KLINE
042513024X	AGATHA CHRISTIE
1558321160	GALE PRYOR
0446530239	KATE WHITE
3492256341	JAN GUILLOU
0805067140	PAUL AUSTER
3518383973	ISABEL ALLENDE
3518383973	LIESELOTTE KOLANOSKE
0552133256	TERRY PRATCHETT
227724113X	JAMES REDFIELD
0156011603	MICHEL FABER
0345335058	JUDITH GUEST
0671742515	DOUGLAS ADAMS
190288132X	SHELOMOH DI-NUR
190288132X	PHILIP SIMPSON
0446357200	UMBERTO ECO
0451526643	F. SCOTT FITZGERALD
0451526643	JAY PARINI
0316198951	TONY EARLEY
0312244991	J. P. DONLEAVY
0312244991	JAMES PATRICK DONLEAVY
0312244991	ELLIOT BANFI
0375706143	MICHAEL DIBDIN
0953327523	STUART DAVID
0451149173	GAY COURTER
0140065504	T.C. BOYLE
0140065504	JAMES R. KINCAID
0679759328	ANITA BROOKNER
0440447674	FRANCES HODGSON BURNETT
0345427637	CALEB CARR
055321263X	WILKIE COLLINS
0449213765	MARGARET ATWOOD
0446314986	MARGARET ATWOOD
0553213105	JANE AUSTEN
0786703229	BERYL BAINBRIDGE
0446674168	KIRSTEN BAKIS
0671602543	BELLOW
0451199979	JO BEVERLEY
0451521072	HANS CHRISTIAN ANDERSEN
0446675369	RUDOLFO ANAYA
0440466091	LOUISA MAY ALCOTT
0440416027	DAVID ALMOND
0380012057	JORGE AMADO
0385474547	CHINUA ACHEBE
1573220531	ROBERT H. HOPCKE
0671020293	V.C. ANDREWS
0595259677	CHERYL ANN COSTA
0860074382	HELENE HANFF
0140386084	SAGE
0330267388	DOUGLAS ADAMS
1896764096	MANJUSHA PAWAGI
1896764096	LEANNE FRANSON
0679426140	FANNIE FLAGG
0671042572	BRET LOTT
0812990323	THOMAS E. O'HARA
0930452933	STEPHEN SONDHEIM
0930452933	JAMES LAPINE
081269421X	JIM CURRIE
0385487398	LAUREN SLATER
0609608096	JOHN M. GOTTMAN
0609608096	JOAN DECLAIRE
0312141475	FREDERICK LENZ
0743420373	THOMAS J. STANLEY
0743420373	WILLIAM D. DANKO
0099287927	SUSAN MINOT
1558184023	SCOTT S. SMITH
0684869748	ERIKA LOPEZ
3442448794	MARLO MORGAN
3442448794	ELKE VOM SCHEIDT
0689832923	CYNTHIA MACGREGOR
0590640860	GARY MECHLER
0060937688	JOHN WHITMAN
0440219760	GARY PAULSEN
0553371843	STEVEN P. SHELOV M.D.
0916773191	VICKI LANSKY
0916773191	JACK LINDSTROM
0679736662	PHILIP K. DICK
0451209907	MAEVE BINCHY
0312954166	BARRY REED
0449221512	SUE GRAFTON
0451409647	THOMAS SWAN
0375707093	MARTIN CLARK
0399149783	P. J. TRACY
0525946284	KEN FOLLETT
0385318073	MAEVE BINCHY
0061013315	JEFFREY ARCHER
1400031362	ALEXANDER MCCALL SMITH
0804107386	JULIE SMITH
0140435530	THOMAS HARDY
0140435530	TIM DOLIN
007212170X	HARLEY HAHN
0307120848	CINDY WEST
0307120848	MATEU
0689846088	CHARLES M. SCHULZ
0689846088	JUSTINE FONTES
0689842708	KATHLEEN DUEY
0689842708	OMAR RAYYAN
0786846461	ALICE ALFONSI
0671038311	BILL WALLACE
0671038311	CAROL WALLACE
0140381538	JEAN VAN LEEUWEN
0064472612	ADAM RAPP
0743400771	NICOLE LUIKEN
0849959306	LIZ CURTIS HIGGS
0849959306	NANCY MUNGER
0449223612	SUE GRAFTON
0380818817	WILLIAM HEFFERNAN
0060959940	NORMAN KELLEY
0425181863	RUTH BIRMINGHAM
0439443857	ALICE HOFFMAN
0061031127	PAULLINA SIMONS
0824511743	MIRIAM THERESE WINTER
0875963021	SID KIRCHHEIMER
0399526005	TOM MAGLIOZZI
0399526005	GREG PROOPS
044020352X	RICHARD LEDERER
0156012197	ANTOINE DE SAINT-EXUPÉRY
0156012197	RICHARD HOWARD
0449221180	CARL HIAASEN
3423703040	HENRY W. STINE
3423703040	MEGAN STINE
0425179206	B. B. JORDAN
0553107755	TOM ROBBINS
1853260150	OSCAR WILDE
1853262390	VIRGINIA WOOLF
0140010211	OSCAR WILDE
0393314804	IRVINE WELSH
1591291666	LEORA KRYGIER
0843944331	DAVID THOMPSON
0440403782	RICHARD PECK
0312168748	JAMES HERRIOT
0590897543	DIANE HOH
0425155463	HAYDEN MEAD
0312266065	KEVIN JACKSON
0843952008	TIM LEBBON
0385261756	STEVEN FEINBERG
0671014021	JUDITH REEVES-STEVENS
0671014021	GARFIELD REEVES-STEVENS
0393093247	RICHARD L. MCGUIRE
0812549325	ROBERT POE
0439101360	LOUISA MAY ALCOTT
0439101360	PAULA DANZIGER
038073186X	DENNIS LEHANE
0140621598	CHARLES LAMB
0440195934	MARY HIGGINS CLARK
088038722X	PAUL B. THOMPSON
088038722X	TONYA R. CARTER
0844295582	ROBERT S. KANE
0140314202	BETSY BYARS
0440998050	MADELEINE L'ENGLE
0439319137	HELEN KELLER
0330352091	COLIN FORBES
0140014845	D. H. LAWRENCE
0060269928	SHARON CREECH
0553299328	LURLENE MCDANIEL
0743464672	ELISE JUSKA
155874424X	MARANGRAPHICS
155874424X	RUTH MARAN
2070414574	FRÉDÉRIC BEIGBEDER
1853262803	G. K. CHESTERTON
014032870X	ROALD DAHL
014032870X	MICHAEL FOREMAN
0345396669	ROBERT VAN DE CASTLE
0316181358	ALAN M. DERSHOWITZ
0385468709	BILL MOYERS
